tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2011-540,Wimbledon,Grass,128,G,20110620,18,104735,,,Tobias Kamke,R,180.0,GER,25.0814510609,83.0,603.0,104882,,,Blaz Kavcic,R,188.0,SLO,24.2929500342,74.0,642.0,6-3 7-6(4) 5-7 6-1,5,R128,172.0,5.0,7.0,153.0,93.0,67.0,26.0,21.0,8.0,13.0,2.0,12.0,118.0,66.0,43.0,21.0,19.0,5.0,12.0
2011-540,Wimbledon,Grass,128,G,20110620,19,104660,,,Sergiy Stakhovsky,R,193.0,UKR,25.4510609172,46.0,995.0,105638,,WC,Daniel Cox,R,170.0,GBR,20.725530458600000,273.0,176.0,6-2 6-4 6-4,5,R128,95.0,6.0,2.0,74.0,45.0,36.0,21.0,14.0,0.0,0.0,2.0,3.0,81.0,49.0,30.0,20.0,14.0,10.0,14.0
2011-540,Wimbledon,Grass,128,G,20110620,20,103344,,,Ivan Ljubicic,R,193.0,CRO,32.2546201232,33.0,1210.0,105227,27.0,,Marin Cilic,R,198.0,CRO,22.7241615332,26.0,1345.0,7-6(2) 3-6 6-3 6-4,5,R128,165.0,21.0,2.0,122.0,69.0,56.0,28.0,20.0,9.0,12.0,9.0,3.0,109.0,61.0,45.0,28.0,20.0,2.0,6.0
2011-540,Wimbledon,Grass,128,G,20110620,21,104755,17.0,,Richard Gasquet,R,185.0,FRA,25.004791238900000,13.0,1925.0,105053,,,Santiago Giraldo,R,188.0,COL,23.5619438741,64.0,790.0,7-5 6-3 7-6(3),5,R128,123.0,13.0,3.0,108.0,73.0,48.0,19.0,17.0,8.0,12.0,9.0,1.0,100.0,72.0,41.0,14.0,16.0,6.0,12.0
2011-540,Wimbledon,Grass,128,G,20110620,22,103857,,,Igor Kunitsyn,R,180.0,RUS,29.7193702943,66.0,746.0,104997,,Q,Igor Sijsling,R,190.0,NED,23.838466803600000,188.0,288.0,6-3 6-4 6-2,5,R128,98.0,4.0,1.0,88.0,55.0,47.0,15.0,14.0,3.0,3.0,16.0,3.0,75.0,47.0,37.0,9.0,13.0,5.0,9.0
2011-540,Wimbledon,Grass,128,G,20110620,23,104620,,LL,Simone Bolelli,R,183.0,ITA,25.697467488,116.0,470.0,104770,,Q,Martin Fischer,R,,AUT,24.9144421629,151.0,372.0,7-5 6-4 6-4,5,R128,138.0,7.0,2.0,97.0,63.0,47.0,19.0,16.0,7.0,9.0,2.0,1.0,103.0,72.0,43.0,15.0,16.0,3.0,8.0
2011-540,Wimbledon,Grass,128,G,20110620,24,104527,14.0,,Stanislas Wawrinka,R,183.0,SUI,26.2286105407,14.0,1900.0,103808,,,Potito Starace,R,188.0,ITA,29.9329226557,49.0,960.0,6-3 6-4 6-4,5,R128,102.0,11.0,1.0,78.0,47.0,40.0,21.0,15.0,0.0,0.0,1.0,2.0,106.0,73.0,47.0,14.0,14.0,13.0,16.0
2011-540,Wimbledon,Grass,128,G,20110620,25,104792,9.0,,Gael Monfils,R,193.0,FRA,24.7994524298,8.0,2780.0,104897,,,Matthias Bachinger,R,188.0,GER,24.216290212200000,98.0,551.0,6-4 7-6(3) 6-3,5,R128,110.0,14.0,5.0,99.0,71.0,55.0,12.0,16.0,3.0,6.0,5.0,4.0,98.0,65.0,42.0,14.0,15.0,6.0,11.0
2011-540,Wimbledon,Grass,128,G,20110620,26,104813,,LL,Grega Zemlja,R,183.0,SLO,24.722792607800000,157.0,361.0,105041,,Q,Lukas Lacko,R,185.0,SVK,23.627652293,148.0,382.0,6-4 3-6 7-6(8) 6-4,5,R128,158.0,10.0,1.0,124.0,91.0,64.0,22.0,20.0,1.0,3.0,2.0,4.0,157.0,97.0,61.0,37.0,21.0,8.0,11.0
2011-540,Wimbledon,Grass,128,G,20110620,27,103997,,Q,Lukasz Kubot,R,190.0,POL,29.095140314900000,93.0,563.0,103096,,WC,Arnaud Clement,R,173.0,FRA,33.5058179329,143.0,401.0,6-4 6-2 3-6 5-7 6-4,5,R128,209.0,6.0,2.0,130.0,87.0,66.0,25.0,24.0,6.0,10.0,12.0,2.0,147.0,81.0,58.0,36.0,25.0,4.0,10.0
2011-540,Wimbledon,Grass,128,G,20110620,28,103333,,,Ivo Karlovic,R,208.0,CRO,32.3066392882,144.0,397.0,104386,23.0,,Janko Tipsarevic,R,180.0,SRB,26.992470910300000,29.0,1305.0,7-5 3-1 RET,5,R128,59.0,14.0,1.0,43.0,27.0,25.0,9.0,8.0,0.0,0.0,1.0,0.0,51.0,31.0,20.0,10.0,8.0,2.0,4.0
2011-540,Wimbledon,Grass,128,G,20110620,29,102783,,,Rainer Schuettler,R,180.0,GER,35.151266256,113.0,481.0,105064,30.0,,Thomaz Bellucci,L,188.0,BRA,23.4715947981,28.0,1305.0,7-6(3) 6-4 6-2,5,R128,131.0,2.0,1.0,95.0,62.0,44.0,21.0,15.0,4.0,6.0,9.0,1.0,106.0,63.0,40.0,19.0,15.0,5.0,10.0
2011-540,Wimbledon,Grass,128,G,20110620,30,103852,,,Feliciano Lopez,L,188.0,ESP,29.7467488022,44.0,1020.0,103582,,,Michael Berrer,L,193.0,GER,30.9678302533,76.0,635.0,6-4 7-5 6-3,5,R128,108.0,16.0,2.0,75.0,44.0,39.0,23.0,15.0,0.0,0.0,7.0,3.0,100.0,65.0,48.0,14.0,16.0,5.0,9.0
2011-540,Wimbledon,Grass,128,G,20110620,31,103812,,,Victor Hanescu,R,198.0,ROU,29.9137577002,63.0,805.0,103708,,,Jaroslav Pospisil,R,,CZE,30.3572895277,133.0,425.0,6-4 6-3 6-2,5,R128,106.0,18.0,0.0,71.0,49.0,42.0,8.0,13.0,2.0,4.0,4.0,8.0,80.0,42.0,28.0,14.0,14.0,4.0,11.0
2011-540,Wimbledon,Grass,128,G,20110620,32,104053,8.0,,Andy Roddick,R,188.0,USA,28.804928131400000,10.0,2200.0,104676,,Q,Andreas Beck,L,190.0,GER,25.3689253936,156.0,363.0,6-4 7-6(6) 6-3,5,R128,135.0,30.0,1.0,90.0,65.0,55.0,11.0,15.0,1.0,1.0,2.0,1.0,110.0,74.0,46.0,20.0,16.0,4.0,7.0
2011-540,Wimbledon,Grass,128,G,20110620,33,103970,7.0,,David Ferrer,R,175.0,ESP,29.215605749500000,6.0,4150.0,105332,,,Benoit Paire,R,196.0,FRA,22.116358658500000,115.0,475.0,6-4 6-4 6-4,5,R128,115.0,3.0,4.0,86.0,53.0,44.0,16.0,15.0,4.0,6.0,6.0,7.0,101.0,53.0,38.0,17.0,15.0,3.0,8.0
2011-540,Wimbledon,Grass,128,G,20110620,34,105992,,LL,Ryan Harrison,R,183.0,USA,19.1184120465,122.0,458.0,104471,,,Ivan Dodig,R,183.0,CRO,26.4613278576,37.0,1169.0,7-6(5) 6-0 7-5,5,R128,134.0,7.0,4.0,86.0,57.0,47.0,17.0,15.0,3.0,4.0,8.0,4.0,105.0,66.0,46.0,15.0,15.0,4.0,9.0
2011-540,Wimbledon,Grass,128,G,20110620,35,103971,,Q,Karol Beck,R,180.0,SVK,29.212867898700000,125.0,447.0,104122,,,Carlos Berlocq,R,183.0,ARG,28.375085557800000,70.0,717.0,4-6 7-6(6) 4-6 6-2 6-4,5,R128,243.0,14.0,6.0,170.0,101.0,79.0,35.0,25.0,11.0,15.0,12.0,3.0,164.0,109.0,78.0,26.0,25.0,9.0,14.0
2011-540,Wimbledon,Grass,128,G,20110620,36,104198,26.0,,Guillermo Garcia Lopez,R,188.0,ESP,28.043805612600000,41.0,1120.0,104979,,,Andrey Golubev,R,185.0,KAZ,23.9123887748,45.0,1000.0,6-3 6-3 RET,5,R128,71.0,3.0,2.0,50.0,35.0,25.0,6.0,9.0,0.0,2.0,1.0,0.0,54.0,34.0,21.0,5.0,9.0,3.0,8.0
2011-540,Wimbledon,Grass,128,G,20110620,37,103602,,,Fernando Gonzalez,R,183.0,CHI,30.8911704312,478.0,65.0,105238,22.0,,Alexandr Dolgopolov,R,180.0,UKR,22.614647501700000,24.0,1405.0,6-3 6-7(6) 7-6(3) 6-4,5,R128,138.0,25.0,1.0,126.0,82.0,66.0,30.0,22.0,2.0,3.0,18.0,7.0,136.0,81.0,67.0,24.0,21.0,5.0,8.0
2011-540,Wimbledon,Grass,128,G,20110620,38,103573,,Q,Rik De Voest,R,180.0,RSA,31.0390143737,147.0,385.0,103105,,,Ruben Ramirez Hidalgo,R,183.0,ESP,33.451060917200000,121.0,459.0,6-2 6-3 6-2,5,R128,127.0,10.0,0.0,106.0,69.0,48.0,23.0,13.0,9.0,9.0,4.0,7.0,101.0,53.0,27.0,25.0,12.0,11.0,16.0
2011-540,Wimbledon,Grass,128,G,20110620,39,105777,,,Grigor Dimitrov,R,188.0,BUL,20.0958247775,62.0,818.0,105649,,Q,Cedrik Marcel Stebe,L,183.0,GER,20.6954140999,208.0,255.0,7-5 7-5 7-6(5),5,R128,160.0,3.0,3.0,121.0,87.0,59.0,20.0,18.0,6.0,9.0,3.0,3.0,117.0,79.0,51.0,18.0,18.0,5.0,10.0
2011-540,Wimbledon,Grass,128,G,20110620,40,104542,12.0,,Jo Wilfried Tsonga,R,188.0,FRA,26.173853525,19.0,1585.0,104424,,LL,Go Soeda,R,178.0,JPN,26.787132101300000,131.0,434.0,6-3 7-6(4) 6-2,5,R128,132.0,18.0,5.0,99.0,63.0,50.0,19.0,15.0,12.0,13.0,4.0,6.0,110.0,59.0,41.0,22.0,14.0,6.0,10.0
2011-540,Wimbledon,Grass,128,G,20110620,41,104597,16.0,,Nicolas Almagro,R,183.0,ESP,25.8288843258,15.0,1875.0,103813,,,Jarkko Nieminen,L,185.0,FIN,29.9082819986,51.0,936.0,6-7(5) 6-3 6-4 6-4,5,R128,143.0,18.0,1.0,119.0,75.0,60.0,28.0,21.0,2.0,3.0,7.0,7.0,124.0,83.0,59.0,25.0,20.0,6.0,10.0
2011-540,Wimbledon,Grass,128,G,20110620,42,104545,,,John Isner,R,206.0,USA,26.1492128679,47.0,990.0,103917,,,Nicolas Mahut,R,190.0,FRA,29.4099931554,94.0,559.0,7-6(4) 6-2 7-6(6),5,R128,123.0,8.0,2.0,97.0,66.0,52.0,20.0,16.0,1.0,2.0,8.0,6.0,104.0,68.0,48.0,21.0,16.0,2.0,5.0
2011-540,Wimbledon,Grass,128,G,20110620,43,104500,,,Somdev Devvarman,R,180.0,IND,26.3463381246,68.0,734.0,103823,,,Denis Gremelmayr,L,183.0,GER,29.842573579700000,101.0,524.0,6-4 4-2 RET,5,R128,65.0,9.0,0.0,54.0,34.0,25.0,13.0,8.0,4.0,4.0,2.0,1.0,53.0,33.0,20.0,13.0,8.0,6.0,8.0
2011-540,Wimbledon,Grass,128,G,20110620,44,104022,18.0,,Mikhail Youzhny,R,183.0,RUS,28.985626283400000,17.0,1740.0,104338,,,Juan Monaco,R,185.0,ARG,27.225188227200000,43.0,1025.0,4-6 6-2 6-2 4-6 6-4,5,R128,193.0,4.0,2.0,135.0,88.0,63.0,26.0,23.0,2.0,6.0,6.0,2.0,136.0,103.0,61.0,21.0,23.0,9.0,16.0
2011-540,Wimbledon,Grass,128,G,20110620,45,103900,28.0,,David Nalbandian,R,180.0,ARG,29.4647501711,23.0,1425.0,104714,,,Julian Reister,R,188.0,GER,25.215605749500000,135.0,417.0,7-5 6-2 6-3,5,R128,106.0,9.0,3.0,81.0,55.0,42.0,17.0,15.0,2.0,4.0,7.0,8.0,103.0,66.0,43.0,12.0,14.0,4.0,10.0
2011-540,Wimbledon,Grass,128,G,20110620,46,104890,,,Andreas Haider Maurer,R,190.0,AUT,24.246406570800000,78.0,631.0,103722,,,Florent Serra,R,180.0,FRA,30.3052703628,126.0,446.0,7-6(5) 6-3 6-3,5,R128,111.0,39.0,7.0,107.0,72.0,64.0,13.0,15.0,3.0,3.0,8.0,7.0,99.0,60.0,43.0,20.0,15.0,5.0,8.0
2011-540,Wimbledon,Grass,128,G,20110620,47,105173,,,Adrian Mannarino,L,183.0,FRA,22.9733059548,55.0,923.0,103851,,Q,Conor Niland,R,185.0,IRL,29.749486653,181.0,298.0,4-6 6-4 7-6(7) 4-6 6-4,5,R128,240.0,4.0,5.0,184.0,116.0,77.0,35.0,26.0,12.0,19.0,10.0,8.0,184.0,122.0,79.0,31.0,26.0,13.0,20.0
2011-540,Wimbledon,Grass,128,G,20110620,48,103819,3.0,,Roger Federer,R,185.0,SUI,29.864476386,3.0,9230.0,105062,,,Mikhail Kukushkin,R,183.0,KAZ,23.482546201200000,61.0,852.0,7-6(2) 6-4 6-2,5,R128,102.0,12.0,1.0,80.0,57.0,51.0,17.0,15.0,3.0,3.0,4.0,1.0,93.0,61.0,41.0,18.0,15.0,4.0,7.0
2011-540,Wimbledon,Grass,128,G,20110620,49,104417,5.0,,Robin Soderling,R,193.0,SWE,26.847364818600000,5.0,4595.0,104332,,,Philipp Petzschner,R,185.0,GER,27.2388774812,67.0,745.0,6-4 6-4 2-6 7-6(5),5,R128,194.0,8.0,6.0,169.0,97.0,69.0,31.0,20.0,16.0,21.0,6.0,3.0,128.0,85.0,61.0,20.0,20.0,6.0,11.0
2011-540,Wimbledon,Grass,128,G,20110620,50,103720,,,Lleyton Hewitt,R,180.0,AUS,30.3162217659,130.0,440.0,105453,,,Kei Nishikori,R,178.0,JPN,21.472963723500000,52.0,935.0,6-1 7-6(4) 6-7(7) 6-3,5,R128,187.0,5.0,7.0,140.0,88.0,64.0,28.0,20.0,5.0,7.0,2.0,6.0,132.0,76.0,50.0,29.0,20.0,4.0,10.0
2011-540,Wimbledon,Grass,128,G,20110620,51,104214,,,Igor Andreev,R,185.0,RUS,27.934291581100000,79.0,630.0,104559,,,Teymuraz Gabashvili,R,188.0,RUS,26.0752908966,129.0,441.0,6-4 7-6(5) 6-7(4) 4-6 6-3,5,R128,218.0,19.0,6.0,167.0,110.0,88.0,29.0,27.0,5.0,8.0,10.0,5.0,163.0,103.0,75.0,36.0,26.0,10.0,14.0
2011-540,Wimbledon,Grass,128,G,20110620,52,106071,,Q,Bernard Tomic,R,193.0,AUS,18.6611909651,158.0,357.0,103786,29.0,,Nikolay Davydenko,R,178.0,RUS,30.0479123888,27.0,1330.0,7-5 6-3 7-5,5,R128,112.0,6.0,1.0,92.0,73.0,57.0,13.0,17.0,2.0,3.0,4.0,6.0,107.0,72.0,47.0,16.0,16.0,11.0,15.0
2011-540,Wimbledon,Grass,128,G,20110620,53,104252,20.0,,Florian Mayer,R,190.0,GER,27.7070499658,18.0,1600.0,105554,,WC,Daniel Evans,R,175.0,GBR,21.0759753593,301.0,149.0,7-6(5) 7-6(1) 3-6 6-4,5,R128,173.0,12.0,2.0,128.0,92.0,66.0,19.0,21.0,2.0,7.0,11.0,14.0,149.0,92.0,64.0,26.0,22.0,9.0,14.0
2011-540,Wimbledon,Grass,128,G,20110620,54,103598,,,Xavier Malisse,R,185.0,BEL,30.9185489391,42.0,1035.0,104999,,,Mischa Zverev,L,190.0,GER,23.8275154004,103.0,508.0,6-2 6-3 6-2,5,R128,87.0,7.0,3.0,82.0,56.0,42.0,14.0,13.0,5.0,6.0,5.0,1.0,76.0,54.0,27.0,11.0,12.0,4.0,10.0
2011-540,Wimbledon,Grass,128,G,20110620,55,104098,,,Dmitry Tursunov,R,185.0,RUS,28.5201916496,53.0,934.0,105208,,,Ernests Gulbis,R,190.0,LAT,22.803559206,75.0,635.0,6-3 3-6 7-6(12) 7-6(1),5,R128,167.0,10.0,6.0,137.0,87.0,65.0,35.0,21.0,7.0,9.0,24.0,5.0,138.0,105.0,81.0,17.0,21.0,5.0,7.0
2011-540,Wimbledon,Grass,128,G,20110620,56,103781,11.0,,Jurgen Melzer,L,183.0,AUT,30.078028747400000,11.0,2175.0,104268,,WC,Alejandro Falla,L,185.0,COL,27.597535934300000,88.0,577.0,3-6 7-6(5) 6-2 6-2,5,R128,159.0,8.0,3.0,137.0,88.0,65.0,26.0,18.0,4.0,5.0,5.0,2.0,128.0,89.0,61.0,22.0,19.0,13.0,17.0
2011-540,Wimbledon,Grass,128,G,20110620,57,104678,13.0,,Viktor Troicki,R,193.0,SRB,25.3552361396,12.0,1930.0,104216,,,Maximo Gonzalez,R,175.0,ARG,27.9178644764,86.0,586.0,3-6 6-0 7-6(3) 6-3,5,R128,133.0,28.0,7.0,120.0,78.0,58.0,24.0,19.0,6.0,8.0,0.0,4.0,102.0,68.0,47.0,16.0,17.0,5.0,9.0
2011-540,Wimbledon,Grass,128,G,20110620,58,104229,,,Yen Hsun Lu,R,180.0,TPE,27.8494182067,57.0,900.0,103990,,,Tommy Robredo,R,180.0,ESP,29.1362080767,31.0,1235.0,6-4 6-4 6-1,5,R128,97.0,6.0,2.0,70.0,44.0,36.0,17.0,13.0,1.0,1.0,2.0,2.0,77.0,44.0,28.0,18.0,14.0,1.0,6.0
2011-540,Wimbledon,Grass,128,G,20110620,59,103672,,,Ricardo Mello,L,175.0,BRA,30.4941820671,89.0,574.0,104433,,Q,Frank Dancevic,R,185.0,CAN,26.7296372348,164.0,343.0,3-6 3-6 6-4 7-6(6) 6-2,5,R128,168.0,2.0,4.0,156.0,103.0,67.0,33.0,24.0,8.0,13.0,23.0,7.0,145.0,86.0,62.0,34.0,24.0,7.0,12.0
2011-540,Wimbledon,Grass,128,G,20110620,60,103566,19.0,,Michael Llodra,L,190.0,FRA,31.0882956879,35.0,1195.0,104868,,WC,James Ward,R,190.0,GBR,24.3586584531,192.0,279.0,6-3 7-6(4) 6-3,5,R128,117.0,10.0,4.0,105.0,77.0,64.0,12.0,16.0,5.0,5.0,6.0,10.0,98.0,50.0,41.0,21.0,14.0,3.0,5.0
2011-540,Wimbledon,Grass,128,G,20110620,61,104571,32.0,,Marcos Baghdatis,R,183.0,CYP,26.006844627,30.0,1295.0,103484,,,James Blake,R,185.0,USA,31.477070499700000,102.0,509.0,6-4 6-2 6-7(5) 4-6 6-4,5,R128,168.0,17.0,3.0,143.0,90.0,69.0,31.0,25.0,3.0,6.0,6.0,5.0,170.0,117.0,80.0,24.0,25.0,5.0,11.0
2011-540,Wimbledon,Grass,128,G,20110620,62,104312,,,Andreas Seppi,R,190.0,ITA,27.3264887064,38.0,1165.0,103656,,,Albert Montanes,R,175.0,ESP,30.5626283368,34.0,1200.0,6-4 6-4 7-5,5,R128,107.0,12.0,3.0,98.0,65.0,49.0,18.0,16.0,4.0,6.0,9.0,7.0,104.0,59.0,43.0,20.0,16.0,4.0,9.0
2011-540,Wimbledon,Grass,128,G,20110620,63,104731,,,Kevin Anderson,R,203.0,RSA,25.0896646133,36.0,1185.0,105011,,,Illya Marchenko,R,185.0,UKR,23.780971937000000,114.0,478.0,6-7(5) 7-6(7) 6-4 4-6 6-1,5,R128,232.0,18.0,4.0,150.0,111.0,85.0,26.0,26.0,6.0,8.0,6.0,7.0,167.0,100.0,74.0,36.0,25.0,6.0,10.0
2011-540,Wimbledon,Grass,128,G,20110620,64,104925,2.0,,Novak Djokovic,R,188.0,SRB,24.079397672800000,2.0,12005.0,104871,,,Jeremy Chardy,R,188.0,FRA,24.3504449008,54.0,930.0,6-4 6-1 6-1,5,R128,80.0,9.0,1.0,61.0,45.0,38.0,12.0,12.0,1.0,1.0,9.0,2.0,75.0,44.0,30.0,8.0,12.0,4.0,10.0
2011-540,Wimbledon,Grass,128,G,20110620,65,104745,1.0,,Rafael Nadal,L,185.0,ESP,25.045859000700000,1.0,12070.0,104976,,,Ryan Sweeting,R,196.0,USA,23.934291581100000,69.0,726.0,6-3 6-2 6-4,5,R64,127.0,9.0,0.0,77.0,54.0,42.0,15.0,14.0,1.0,2.0,4.0,10.0,102.0,61.0,40.0,15.0,13.0,9.0,14.0
2011-540,Wimbledon,Grass,128,G,20110620,66,104180,,WC,Gilles Muller,L,193.0,LUX,28.1149897331,92.0,566.0,105683,31.0,,Milos Raonic,R,196.0,CAN,20.4791238877,25.0,1354.0,2-3 RET,5,R64,24.0,5.0,0.0,15.0,13.0,10.0,0.0,3.0,2.0,3.0,5.0,0.0,14.0,11.0,6.0,3.0,2.0,1.0,1.0
2011-540,Wimbledon,Grass,128,G,20110620,67,105223,24.0,,Juan Martin Del Potro,R,198.0,ARG,22.7378507871,21.0,1445.0,103694,,,Olivier Rochus,R,168.0,BEL,30.417522245,73.0,643.0,6-7(7) 6-1 6-0 6-4,5,R64,158.0,30.0,3.0,96.0,67.0,60.0,20.0,18.0,2.0,2.0,1.0,7.0,137.0,81.0,53.0,23.0,17.0,10.0,16.0
2011-540,Wimbledon,Grass,128,G,20110620,68,104468,15.0,,Gilles Simon,R,183.0,FRA,26.4777549624,16.0,1745.0,104534,,WC,Dudi Sela,R,175.0,ISR,26.2094455852,84.0,603.0,7-6(3) 6-4 7-5,5,R64,124.0,3.0,1.0,98.0,54.0,44.0,22.0,17.0,3.0,6.0,3.0,0.0,111.0,76.0,47.0,19.0,17.0,9.0,14.0
2011-540,Wimbledon,Grass,128,G,20110620,69,103888,10.0,,Mardy Fish,R,188.0,USA,29.5277207392,9.0,2335.0,104797,,,Denis Istomin,R,188.0,UZB,24.783025325100000,65.0,770.0,7-6(6) 6-4 6-4,5,R64,136.0,13.0,2.0,100.0,61.0,50.0,23.0,16.0,4.0,5.0,13.0,3.0,106.0,76.0,56.0,12.0,16.0,3.0,6.0
2011-540,Wimbledon,Grass,128,G,20110620,70,104898,,,Robin Haase,R,190.0,NED,24.205338809,58.0,879.0,104269,21.0,,Fernando Verdasco,L,188.0,ESP,27.5947980835,22.0,1425.0,6-3 6-4 4-6 6-2,5,R64,152.0,12.0,3.0,115.0,67.0,53.0,24.0,19.0,4.0,6.0,12.0,11.0,149.0,93.0,61.0,23.0,18.0,16.0,21.0
2011-540,Wimbledon,Grass,128,G,20110620,71,104166,,,Alex Bogomolov Jr,R,178.0,RUS,28.158795345700000,72.0,661.0,103428,25.0,,Juan Ignacio Chela,R,190.0,ARG,31.805612594100000,20.0,1475.0,6-0 6-3 6-4,5,R64,92.0,5.0,3.0,74.0,55.0,43.0,11.0,13.0,1.0,1.0,2.0,3.0,90.0,68.0,38.0,9.0,12.0,9.0,14.0
2011-540,Wimbledon,Grass,128,G,20110620,72,104607,6.0,,Tomas Berdych,R,196.0,CZE,25.7549623546,7.0,3490.0,103898,,,Julien Benneteau,R,185.0,FRA,29.4976043806,77.0,633.0,6-1 6-4 6-2,5,R64,97.0,10.0,1.0,65.0,38.0,34.0,16.0,13.0,0.0,1.0,7.0,4.0,74.0,52.0,32.0,4.0,12.0,2.0,8.0
2011-540,Wimbledon,Grass,128,G,20110620,73,104918,4.0,,Andy Murray,R,190.0,GBR,24.098562628300000,4.0,6855.0,104735,,,Tobias Kamke,R,180.0,GER,25.0814510609,83.0,603.0,6-3 6-3 7-5,5,R64,117.0,6.0,3.0,84.0,45.0,38.0,24.0,15.0,1.0,1.0,0.0,5.0,86.0,49.0,34.0,20.0,15.0,4.0,8.0
2011-540,Wimbledon,Grass,128,G,20110620,74,103344,,,Ivan Ljubicic,R,193.0,CRO,32.2546201232,33.0,1210.0,104660,,,Sergiy Stakhovsky,R,193.0,UKR,25.4510609172,46.0,995.0,6-4 6-4 6-2,5,R64,114.0,10.0,1.0,83.0,54.0,42.0,14.0,14.0,5.0,6.0,7.0,1.0,86.0,61.0,40.0,10.0,14.0,4.0,9.0
2011-540,Wimbledon,Grass,128,G,20110620,75,104755,17.0,,Richard Gasquet,R,185.0,FRA,25.004791238900000,13.0,1925.0,103857,,,Igor Kunitsyn,R,180.0,RUS,29.7193702943,66.0,746.0,6-1 6-4 6-4,5,R64,98.0,10.0,1.0,78.0,48.0,38.0,17.0,14.0,0.0,2.0,4.0,1.0,76.0,44.0,28.0,13.0,13.0,2.0,8.0
2011-540,Wimbledon,Grass,128,G,20110620,76,104620,,LL,Simone Bolelli,R,183.0,ITA,25.697467488,116.0,470.0,104527,14.0,,Stanislas Wawrinka,R,183.0,SUI,26.2286105407,14.0,1900.0,7-6(5) 6-3 7-6(4),5,R64,153.0,4.0,0.0,129.0,86.0,58.0,24.0,17.0,12.0,15.0,13.0,2.0,97.0,58.0,46.0,18.0,16.0,4.0,8.0
2011-540,Wimbledon,Grass,128,G,20110620,77,104792,9.0,,Gael Monfils,R,193.0,FRA,24.7994524298,8.0,2780.0,104813,,LL,Grega Zemlja,R,183.0,SLO,24.722792607800000,157.0,361.0,4-6 6-3 6-3 7-6(7),5,R64,134.0,15.0,2.0,121.0,84.0,63.0,22.0,20.0,6.0,9.0,4.0,1.0,125.0,88.0,61.0,19.0,20.0,5.0,10.0
2011-540,Wimbledon,Grass,128,G,20110620,78,103997,,Q,Lukasz Kubot,R,190.0,POL,29.095140314900000,93.0,563.0,103333,,,Ivo Karlovic,R,208.0,CRO,32.3066392882,144.0,397.0,7-6(2) 6-3 6-3,5,R64,123.0,5.0,3.0,94.0,65.0,55.0,18.0,15.0,4.0,4.0,19.0,2.0,86.0,62.0,46.0,11.0,15.0,5.0,8.0
2011-540,Wimbledon,Grass,128,G,20110620,79,103852,,,Feliciano Lopez,L,188.0,ESP,29.7467488022,44.0,1020.0,102783,,,Rainer Schuettler,R,180.0,GER,35.151266256,113.0,481.0,7-6(3) 6-7(3) 6-2 6-2,5,R64,172.0,28.0,6.0,123.0,80.0,68.0,23.0,20.0,7.0,8.0,8.0,6.0,155.0,86.0,58.0,34.0,20.0,9.0,14.0
2011-540,Wimbledon,Grass,128,G,20110620,80,104053,8.0,,Andy Roddick,R,188.0,USA,28.804928131400000,10.0,2200.0,103812,,,Victor Hanescu,R,198.0,ROU,29.9137577002,63.0,805.0,6-4 6-3 6-4,5,R64,112.0,15.0,0.0,66.0,43.0,40.0,17.0,14.0,1.0,1.0,8.0,2.0,95.0,65.0,43.0,15.0,15.0,6.0,10.0
2011-540,Wimbledon,Grass,128,G,20110620,81,103970,7.0,,David Ferrer,R,175.0,ESP,29.215605749500000,6.0,4150.0,105992,,LL,Ryan Harrison,R,183.0,USA,19.1184120465,122.0,458.0,6-7(6) 6-1 4-6 6-3 6-2,5,R64,210.0,7.0,3.0,126.0,89.0,71.0,18.0,23.0,0.0,3.0,10.0,8.0,166.0,99.0,67.0,28.0,23.0,17.0,25.0
2011-540,Wimbledon,Grass,128,G,20110620,82,103971,,Q,Karol Beck,R,180.0,SVK,29.212867898700000,125.0,447.0,104198,26.0,,Guillermo Garcia Lopez,R,188.0,ESP,28.043805612600000,41.0,1120.0,7-6(5) 6-4 3-6 6-4,5,R64,183.0,9.0,7.0,129.0,80.0,59.0,25.0,20.0,8.0,12.0,1.0,2.0,125.0,80.0,56.0,23.0,21.0,3.0,8.0
2011-540,Wimbledon,Grass,128,G,20110620,83,103602,,,Fernando Gonzalez,R,183.0,CHI,30.8911704312,478.0,65.0,103573,,Q,Rik De Voest,R,180.0,RSA,31.0390143737,147.0,385.0,6-4 6-4 6-4,5,R64,105.0,6.0,1.0,80.0,44.0,35.0,25.0,15.0,3.0,4.0,7.0,2.0,102.0,70.0,44.0,16.0,15.0,4.0,8.0
